team_name,conference,season,week,ap_rank,team_id
UNC,ACC,2019,20,3,NA
Utah State,MWC,2019,20,25,328
Villanova,Big East,2019,1,9,222
Villanova,Big East,2019,2,8,222
Villanova,Big East,2019,4,23,222
Villanova,Big East,2019,5,21,222
Villanova,Big East,2019,6,17,222
Villanova,Big East,2019,11,22,222
Villanova,Big East,2019,12,18,222
Villanova,Big East,2019,13,14,222
Villanova,Big East,2019,14,14,222
Villanova,Big East,2019,15,13,222
Villanova,Big East,2019,16,17,222
Villanova,Big East,2019,18,23,222
Villanova,Big East,2019,19,25,222
Villanova,Big East,2019,20,23,222
Virginia,ACC,2019,1,5,258
Virginia,ACC,2019,2,4,258
Virginia,ACC,2019,3,4,258
Virginia,ACC,2019,4,4,258
Virginia,ACC,2019,5,4,258
Virginia,ACC,2019,6,6,258
Virginia,ACC,2019,7,5,258
Virginia,ACC,2019,8,4,258
Virginia,ACC,2019,9,4,258
Virginia,ACC,2019,10,4,258
Virginia,ACC,2019,11,4,258
Virginia,ACC,2019,12,3,258
Virginia,ACC,2019,13,3,258
Virginia,ACC,2019,14,3,258
Virginia,ACC,2019,15,4,258
Virginia,ACC,2019,16,3,258
Virginia,ACC,2019,17,2,258
Virginia,ACC,2019,18,2,258
Virginia,ACC,2019,19,2,258
Virginia,ACC,2019,20,2,258
Virginia Tech,ACC,2019,1,15,259
Virginia Tech,ACC,2019,2,16,259
Virginia Tech,ACC,2019,3,13,259
Virginia Tech,ACC,2019,4,13,259
Virginia Tech,ACC,2019,5,15,259
Virginia Tech,ACC,2019,6,13,259
Virginia Tech,ACC,2019,7,13,259
Virginia Tech,ACC,2019,8,10,259
Virginia Tech,ACC,2019,9,10,259
Virginia Tech,ACC,2019,10,9,259
Virginia Tech,ACC,2019,11,9,259
Virginia Tech,ACC,2019,12,10,259
Virginia Tech,ACC,2019,13,12,259
Virginia Tech,ACC,2019,14,11,259
Virginia Tech,ACC,2019,15,22,259
Virginia Tech,ACC,2019,16,20,259
Virginia Tech,ACC,2019,17,20,259
Virginia Tech,ACC,2019,18,15,259
Virginia Tech,ACC,2019,19,16,259
Virginia Tech,ACC,2019,20,16,259
Washington,Pac-12,2019,1,25,264
Washington,Pac-12,2019,17,25,264
West Virginia,Big 12,2019,1,13,277
Wisconsin,Big Ten,2019,3,25,275
Wisconsin,Big Ten,2019,4,22,275
Wisconsin,Big Ten,2019,5,12,275
Wisconsin,Big Ten,2019,6,16,275
Wisconsin,Big Ten,2019,7,16,275
Wisconsin,Big Ten,2019,8,15,275
Wisconsin,Big Ten,2019,9,22,275
Wisconsin,Big Ten,2019,13,24,275
Wisconsin,Big Ten,2019,14,19,275
Wisconsin,Big Ten,2019,15,20,275
Wisconsin,Big Ten,2019,16,22,275
Wisconsin,Big Ten,2019,17,19,275
Wisconsin,Big Ten,2019,18,21,275
Wisconsin,Big Ten,2019,19,19,275
Wisconsin,Big Ten,2019,20,21,275
Wofford,Southern,2019,17,24,2747
Wofford,Southern,2019,18,22,2747
Wofford,Southern,2019,19,20,2747
Wofford,Southern,2019,20,19,2747
Arizona,Pac-12,2020,1,21,12
Arizona,Pac-12,2020,2,19,12
Arizona,Pac-12,2020,3,14,12
Arizona,Pac-12,2020,4,14,12
Arizona,Pac-12,2020,5,12,12
Arizona,Pac-12,2020,6,15,12
Arizona,Pac-12,2020,7,16,12
Arizona,Pac-12,2020,8,24,12
Arizona,Pac-12,2020,9,25,12
Arizona,Pac-12,2020,10,24,12
Arizona,Pac-12,2020,12,22,12
Arizona,Pac-12,2020,14,23,12
Arizona,Pac-12,2020,16,24,12
Auburn,SEC,2020,1,24,2
Auburn,SEC,2020,2,22,2
Auburn,SEC,2020,3,19,2
Auburn,SEC,2020,4,18,2
Auburn,SEC,2020,5,14,2
Auburn,SEC,2020,6,12,2
Auburn,SEC,2020,7,12,2
Auburn,SEC,2020,8,8,2
Auburn,SEC,2020,9,8,2
Auburn,SEC,2020,10,5,2
Auburn,SEC,2020,11,4,2
Auburn,SEC,2020,12,16,2
Auburn,SEC,2020,13,17,2
Auburn,SEC,2020,14,11,2
Auburn,SEC,2020,15,11,2
Auburn,SEC,2020,16,13,2
Auburn,SEC,2020,17,15,2
Auburn,SEC,2020,18,17,2
Auburn,SEC,2020,19,20,2
Auburn,SEC,2020,20,20,2
BYU,WCC,2020,16,23,252
BYU,WCC,2020,17,17,252
BYU,WCC,2020,18,15,252
BYU,WCC,2020,19,14,252
BYU,WCC,2020,20,18,252
Baylor,Big 12,2020,1,16,239
Baylor,Big 12,2020,2,24,239
Baylor,Big 12,2020,3,24,239
Baylor,Big 12,2020,4,19,239
Baylor,Big 12,2020,5,18,239
Baylor,Big 12,2020,6,11,239
Baylor,Big 12,2020,7,10,239
Baylor,Big 12,2020,8,7,239
Baylor,Big 12,2020,9,6,239
Baylor,Big 12,2020,10,4,239
Baylor,Big 12,2020,11,2,239
Baylor,Big 12,2020,12,1,239
Baylor,Big 12,2020,13,1,239
Baylor,Big 12,2020,14,1,239
Baylor,Big 12,2020,15,1,239
Baylor,Big 12,2020,16,1,239
Baylor,Big 12,2020,17,2,239
Baylor,Big 12,2020,18,4,239
Baylor,Big 12,2020,19,5,239
Baylor,Big 12,2020,20,5,239
Butler,Big East,2020,5,24,2086
Butler,Big East,2020,6,18,2086
Butler,Big East,2020,7,17,2086
Butler,Big East,2020,8,12,2086
Butler,Big East,2020,9,11,2086
Butler,Big East,2020,10,6,2086
Butler,Big East,2020,11,5,2086
Butler,Big East,2020,12,13,2086
Butler,Big East,2020,13,16,2086
Butler,Big East,2020,14,19,2086
Butler,Big East,2020,15,19,2086
Butler,Big East,2020,16,21,2086
Butler,Big East,2020,19,24,2086
Butler,Big East,2020,20,23,2086
Colorado,Pac-12,2020,2,25,38
Colorado,Pac-12,2020,3,23,38
Colorado,Pac-12,2020,4,21,38
Colorado,Pac-12,2020,5,20,38
Colorado,Pac-12,2020,6,24,38
Colorado,Pac-12,2020,10,25,38
Colorado,Pac-12,2020,11,20,38
Colorado,Pac-12,2020,12,23,38
Colorado,Pac-12,2020,13,20,38
Colorado,Pac-12,2020,14,24,38
Colorado,Pac-12,2020,15,16,38
Colorado,Pac-12,2020,16,18,38
Colorado,Pac-12,2020,17,21,38
Creighton,Big East,2020,11,25,156
Creighton,Big East,2020,14,21,156
Creighton,Big East,2020,15,23,156
Creighton,Big East,2020,16,15,156
Creighton,Big East,2020,17,10,156
Creighton,Big East,2020,18,11,156
Creighton,Big East,2020,19,7,156
Creighton,Big East,2020,20,7,156
Dayton,A-10,2020,5,19,2168
Dayton,A-10,2020,6,14,2168
Dayton,A-10,2020,7,13,2168
Dayton,A-10,2020,8,18,2168
Dayton,A-10,2020,9,20,2168
Dayton,A-10,2020,10,15,2168
Dayton,A-10,2020,11,13,2168
Dayton,A-10,2020,12,7,2168
Dayton,A-10,2020,13,7,2168
Dayton,A-10,2020,14,6,2168
Dayton,A-10,2020,15,6,2168
Dayton,A-10,2020,16,5,2168
Dayton,A-10,2020,17,4,2168
Dayton,A-10,2020,18,3,2168
Dayton,A-10,2020,19,3,2168
Dayton,A-10,2020,20,3,2168
Duke,ACC,2020,1,4,150
Duke,ACC,2020,2,2,150
Duke,ACC,2020,3,1,150
Duke,ACC,2020,4,1,150
Duke,ACC,2020,5,10,150
Duke,ACC,2020,6,7,150
Duke,ACC,2020,7,4,150
Duke,ACC,2020,8,4,150
Duke,ACC,2020,9,2,150
Duke,ACC,2020,10,2,150
Duke,ACC,2020,11,3,150
Duke,ACC,2020,12,8,150
Duke,ACC,2020,13,9,150
Duke,ACC,2020,14,7,150
Duke,ACC,2020,15,7,150
Duke,ACC,2020,16,6,150
Duke,ACC,2020,17,7,150
Duke,ACC,2020,18,12,150
Duke,ACC,2020,19,10,150
Duke,ACC,2020,20,11,150
Florida,SEC,2020,1,6,57
Florida,SEC,2020,2,15,57
Florida,SEC,2020,4,24,57
Florida State,ACC,2020,5,17,52
Florida State,ACC,2020,6,21,52
Florida State,ACC,2020,7,19,52
Florida State,ACC,2020,8,17,52
Florida State,ACC,2020,9,18,52
Florida State,ACC,2020,10,10,52
Florida State,ACC,2020,11,9,52
Florida State,ACC,2020,12,5,52
Florida State,ACC,2020,13,5,52
Florida State,ACC,2020,14,8,52
Florida State,ACC,2020,15,8,52
Florida State,ACC,2020,16,8,52
Florida State,ACC,2020,17,6,52
Florida State,ACC,2020,18,7,52
Florida State,ACC,2020,19,4,52
Florida State,ACC,2020,20,4,52
Gonzaga,WCC,2020,1,8,2250
Gonzaga,WCC,2020,2,8,2250
Gonzaga,WCC,2020,3,8,2250
Gonzaga,WCC,2020,4,8,2250
Gonzaga,WCC,2020,5,9,2250
Gonzaga,WCC,2020,6,6,2250
Gonzaga,WCC,2020,7,2,2250
Gonzaga,WCC,2020,8,1,2250
Gonzaga,WCC,2020,9,1,2250
Gonzaga,WCC,2020,10,1,2250
Gonzaga,WCC,2020,11,1,2250
Gonzaga,WCC,2020,12,2,2250
Gonzaga,WCC,2020,13,2,2250
Gonzaga,WCC,2020,14,2,2250
Gonzaga,WCC,2020,15,2,2250
Gonzaga,WCC,2020,16,2,2250
Gonzaga,WCC,2020,17,3,2250
Gonzaga,WCC,2020,18,2,2250
Gonzaga,WCC,2020,19,2,2250
Gonzaga,WCC,2020,20,2,2250
Houston,AAC,2020,12,25,248
Houston,AAC,2020,13,21,248
Houston,AAC,2020,14,25,248
Houston,AAC,2020,15,20,248
Houston,AAC,2020,16,22,248
Houston,AAC,2020,17,25,248
Houston,AAC,2020,18,21,248
Houston,AAC,2020,19,22,248
Houston,AAC,2020,20,22,248
Illinois,Big Ten,2020,11,24,356
Illinois,Big Ten,2020,12,21,356
Illinois,Big Ten,2020,13,19,356
Illinois,Big Ten,2020,14,20,356
Illinois,Big Ten,2020,15,22,356
Illinois,Big Ten,2020,18,23,356
Illinois,Big Ten,2020,19,21,356
Illinois,Big Ten,2020,20,21,356
Iowa,Big Ten,2020,8,25,2294
Iowa,Big Ten,2020,9,23,2294
Iowa,Big Ten,2020,12,19,2294
Iowa,Big Ten,2020,13,18,2294
Iowa,Big Ten,2020,14,17,2294
Iowa,Big Ten,2020,15,21,2294
Iowa,Big Ten,2020,16,20,2294
Iowa,Big Ten,2020,17,18,2294
Iowa,Big Ten,2020,18,18,2294
Iowa,Big Ten,2020,19,25,2294
Iowa,Big Ten,2020,20,25,2294
Kansas,Big 12,2020,1,3,2305
Kansas,Big 12,2020,2,5,2305
Kansas,Big 12,2020,3,4,2305
Kansas,Big 12,2020,4,4,2305
Kansas,Big 12,2020,5,2,2305
Kansas,Big 12,2020,6,2,2305
Kansas,Big 12,2020,7,1,2305
Kansas,Big 12,2020,8,5,2305
Kansas,Big 12,2020,9,3,2305
Kansas,Big 12,2020,10,3,2305
Kansas,Big 12,2020,11,6,2305
Kansas,Big 12,2020,12,3,2305
Kansas,Big 12,2020,13,3,2305
Kansas,Big 12,2020,14,3,2305
Kansas,Big 12,2020,15,3,2305
Kansas,Big 12,2020,16,3,2305
Kansas,Big 12,2020,17,1,2305
Kansas,Big 12,2020,18,1,2305
Kansas,Big 12,2020,19,1,2305
Kansas,Big 12,2020,20,1,2305
Kentucky,SEC,2020,1,2,96
Kentucky,SEC,2020,2,1,96
Kentucky,SEC,2020,3,9,96
Kentucky,SEC,2020,4,9,96
Kentucky,SEC,2020,5,8,96
Kentucky,SEC,2020,6,8,96
Kentucky,SEC,2020,7,6,96
Kentucky,SEC,2020,8,19,96
Kentucky,SEC,2020,9,17,96
Kentucky,SEC,2020,10,14,96
Kentucky,SEC,2020,11,10,96
Kentucky,SEC,2020,12,15,96
Kentucky,SEC,2020,13,13,96
Kentucky,SEC,2020,14,15,96
Kentucky,SEC,2020,15,12,96
Kentucky,SEC,2020,16,10,96
Kentucky,SEC,2020,17,8,96
Kentucky,SEC,2020,18,6,96
Kentucky,SEC,2020,19,8,96
Kentucky,SEC,2020,20,8,96
LSU,SEC,2020,1,22,99
LSU,SEC,2020,2,23,99
LSU,SEC,2020,13,22,99
LSU,SEC,2020,14,18,99
LSU,SEC,2020,15,25,99
Louisville,ACC,2020,1,5,97
Louisville,ACC,2020,2,4,97
Louisville,ACC,2020,3,2,97
Louisville,ACC,2020,4,2,97
Louisville,ACC,2020,5,1,97
Louisville,ACC,2020,6,1,97
Louisville,ACC,2020,7,3,97
Louisville,ACC,2020,8,3,97
Louisville,ACC,2020,9,7,97
Louisville,ACC,2020,10,13,97
Louisville,ACC,2020,11,11,97
Louisville,ACC,2020,12,6,97
Louisville,ACC,2020,13,6,97
Louisville,ACC,2020,14,5,97
Louisville,ACC,2020,15,5,97
Louisville,ACC,2020,16,11,97
Louisville,ACC,2020,17,11,97
Louisville,ACC,2020,18,10,97
Louisville,ACC,2020,19,15,97
Louisville,ACC,2020,20,14,97
Marquette,Big East,2020,15,18,269
Marquette,Big East,2020,16,19,269
Maryland,Big Ten,2020,1,7,120
Maryland,Big Ten,2020,2,7,120
Maryland,Big Ten,2020,3,6,120
Maryland,Big Ten,2020,4,5,120
Maryland,Big Ten,2020,5,3,120
Maryland,Big Ten,2020,6,4,120
Maryland,Big Ten,2020,7,7,120
Maryland,Big Ten,2020,8,13,120
Maryland,Big Ten,2020,9,15,120
Maryland,Big Ten,2020,10,12,120
Maryland,Big Ten,2020,11,17,120
Maryland,Big Ten,2020,12,17,120
Maryland,Big Ten,2020,13,15,120
Maryland,Big Ten,2020,14,9,120
Maryland,Big Ten,2020,15,9,120
Maryland,Big Ten,2020,16,7,120
Maryland,Big Ten,2020,17,9,120
Maryland,Big Ten,2020,18,9,120
Maryland,Big Ten,2020,19,12,120
Maryland,Big Ten,2020,20,12,120
Memphis,AAC,2020,1,14,235
Memphis,AAC,2020,2,13,235
Memphis,AAC,2020,3,16,235
Memphis,AAC,2020,4,16,235
Memphis,AAC,2020,5,15,235
Memphis,AAC,2020,6,13,235
Memphis,AAC,2020,7,11,235
Memphis,AAC,2020,8,9,235
Memphis,AAC,2020,9,9,235
Memphis,AAC,2020,10,21,235
Memphis,AAC,2020,11,22,235
Memphis,AAC,2020,12,20,235
Michigan,Big Ten,2020,5,4,130
Michigan,Big Ten,2020,6,5,130
Michigan,Big Ten,2020,7,14,130
Michigan,Big Ten,2020,8,11,130
Michigan,Big Ten,2020,9,12,130
Michigan,Big Ten,2020,10,19,130
Michigan,Big Ten,2020,11,19,130
Michigan,Big Ten,2020,17,19,130
Michigan,Big Ten,2020,18,25,130
Michigan State,Big Ten,2020,1,1,127
Michigan State,Big Ten,2020,2,3,127
Michigan State,Big Ten,2020,3,3,127
Michigan State,Big Ten,2020,4,3,127
Michigan State,Big Ten,2020,5,11,127
Michigan State,Big Ten,2020,6,16,127
Michigan State,Big Ten,2020,7,15,127
Michigan State,Big Ten,2020,8,14,127
Michigan State,Big Ten,2020,9,14,127
Michigan State,Big Ten,2020,10,8,127
Michigan State,Big Ten,2020,11,15,127
Michigan State,Big Ten,2020,12,11,127
Michigan State,Big Ten,2020,13,14,127
Michigan State,Big Ten,2020,14,16,127
Michigan State,Big Ten,2020,17,24,127
Michigan State,Big Ten,2020,18,16,127
Michigan State,Big Ten,2020,19,9,127
Michigan State,Big Ten,2020,20,9,127
Ohio State,Big Ten,2020,1,18,194
Ohio State,Big Ten,2020,2,16,194
Ohio State,Big Ten,2020,3,10,194
Ohio State,Big Ten,2020,4,10,194
Ohio State,Big Ten,2020,5,6,194
Ohio State,Big Ten,2020,6,3,194
Ohio State,Big Ten,2020,7,5,194
Ohio State,Big Ten,2020,8,2,194
Ohio State,Big Ten,2020,9,5,194
Ohio State,Big Ten,2020,10,11,194
Ohio State,Big Ten,2020,11,21,194
Ohio State,Big Ten,2020,16,25,194
Ohio State,Big Ten,2020,17,23,194
Ohio State,Big Ten,2020,18,19,194
Ohio State,Big Ten,2020,19,19,194
Ohio State,Big Ten,2020,20,19,194
Oregon,Pac-12,2020,1,15,2483
Oregon,Pac-12,2020,2,14,2483
Oregon,Pac-12,2020,3,11,2483
Oregon,Pac-12,2020,4,11,2483
Oregon,Pac-12,2020,5,13,2483
Oregon,Pac-12,2020,6,10,2483
Oregon,Pac-12,2020,7,8,2483
Oregon,Pac-12,2020,8,6,2483
Oregon,Pac-12,2020,9,4,2483
Oregon,Pac-12,2020,10,9,2483
Oregon,Pac-12,2020,11,8,2483
Oregon,Pac-12,2020,12,12,2483
Oregon,Pac-12,2020,13,11,2483
Oregon,Pac-12,2020,14,14,2483
Oregon,Pac-12,2020,15,17,2483
Oregon,Pac-12,2020,16,14,2483
Oregon,Pac-12,2020,17,14,2483
Oregon,Pac-12,2020,18,13,2483
Oregon,Pac-12,2020,19,13,2483
Oregon,Pac-12,2020,20,13,2483
Penn State,Big Ten,2020,7,23,213
Penn State,Big Ten,2020,8,20,213
Penn State,Big Ten,2020,9,21,213
Penn State,Big Ten,2020,10,20,213
Penn State,Big Ten,2020,13,24,213
Penn State,Big Ten,2020,14,22,213
Penn State,Big Ten,2020,15,13,213
Penn State,Big Ten,2020,16,9,213
Penn State,Big Ten,2020,17,16,213
Penn State,Big Ten,2020,18,20,213
Purdue,Big Ten,2020,1,23,2509
Rutgers,Big Ten,2020,12,24,164
Rutgers,Big Ten,2020,13,25,164
Saint Mary's,WCC,2020,1,20,2608
Saint Mary's,WCC,2020,2,18,2608
San Diego State,MWC,2020,6,25,21
San Diego State,MWC,2020,7,20,21
San Diego State,MWC,2020,8,15,21
San Diego State,MWC,2020,9,13,21
San Diego State,MWC,2020,10,7,21
San Diego State,MWC,2020,11,7,21
San Diego State,MWC,2020,12,4,21
San Diego State,MWC,2020,13,4,21
San Diego State,MWC,2020,14,4,21
San Diego State,MWC,2020,15,4,21
San Diego State,MWC,2020,16,4,21
San Diego State,MWC,2020,17,5,21
San Diego State,MWC,2020,18,5,21
San Diego State,MWC,2020,19,6,21
San Diego State,MWC,2020,20,6,21
Seton Hall,Big East,2020,1,12,2550
Seton Hall,Big East,2020,2,12,2550
Seton Hall,Big East,2020,3,13,2550
Seton Hall,Big East,2020,4,13,2550
Seton Hall,Big East,2020,5,16,2550
Seton Hall,Big East,2020,6,22,2550
Seton Hall,Big East,2020,11,18,2550
Seton Hall,Big East,2020,12,10,2550
Seton Hall,Big East,2020,13,10,2550
Seton Hall,Big East,2020,14,12,2550
Seton Hall,Big East,2020,15,10,2550
Seton Hall,Big East,2020,16,16,2550
Seton Hall,Big East,2020,17,13,2550
Seton Hall,Big East,2020,18,8,2550
Seton Hall,Big East,2020,19,16,2550
Seton Hall,Big East,2020,20,15,2550
Tennessee,SEC,2020,3,20,2633
Tennessee,SEC,2020,4,17,2633
Tennessee,SEC,2020,5,21,2633
Tennessee,SEC,2020,6,19,2633
Tennessee,SEC,2020,7,21,2633
Texas,Big 12,2020,3,22,251
Texas Tech,Big 12,2020,1,13,2641
Texas Tech,Big 12,2020,2,11,2641
Texas Tech,Big 12,2020,3,12,2641
Texas Tech,Big 12,2020,4,12,2641
Texas Tech,Big 12,2020,7,24,2641
Texas Tech,Big 12,2020,8,23,2641
Texas Tech,Big 12,2020,9,22,2641
Texas Tech,Big 12,2020,10,22,2641
Texas Tech,Big 12,2020,11,23,2641
Texas Tech,Big 12,2020,12,18,2641
Texas Tech,Big 12,2020,15,24,2641
Texas Tech,Big 12,2020,17,22,2641
UNC,ACC,2020,1,9,NA
UNC,ACC,2020,2,6,NA
UNC,ACC,2020,3,5,NA
UNC,ACC,2020,4,6,NA
UNC,ACC,2020,5,7,NA
UNC,ACC,2020,6,17,NA
Utah State,MWC,2020,1,17,328
Utah State,MWC,2020,2,17,328
Utah State,MWC,2020,3,15,328
Utah State,MWC,2020,4,15,328
Utah State,MWC,2020,5,25,328
VCU,A-10,2020,1,25,2670
VCU,A-10,2020,3,21,2670
VCU,A-10,2020,4,20,2670
Villanova,Big East,2020,1,10,222
Villanova,Big East,2020,2,10,222
Villanova,Big East,2020,3,17,222
Villanova,Big East,2020,4,22,222
Villanova,Big East,2020,5,23,222
Villanova,Big East,2020,6,20,222
Villanova,Big East,2020,7,18,222
Villanova,Big East,2020,8,10,222
Villanova,Big East,2020,9,10,222
Villanova,Big East,2020,10,16,222
Villanova,Big East,2020,11,14,222
Villanova,Big East,2020,12,9,222
Villanova,Big East,2020,13,8,222
Villanova,Big East,2020,14,10,222
Villanova,Big East,2020,15,15,222
Villanova,Big East,2020,16,12,222
Villanova,Big East,2020,17,12,222
Villanova,Big East,2020,18,14,222
Villanova,Big East,2020,19,11,222
Villanova,Big East,2020,20,10,222
Virginia,ACC,2020,1,11,258
Virginia,ACC,2020,2,9,258
Virginia,ACC,2020,3,7,258
Virginia,ACC,2020,4,7,258
Virginia,ACC,2020,5,5,258
Virginia,ACC,2020,6,9,258
Virginia,ACC,2020,7,9,258
Virginia,ACC,2020,8,16,258
Virginia,ACC,2020,9,19,258
Virginia,ACC,2020,10,18,258
Virginia,ACC,2020,18,22,258
Virginia,ACC,2020,19,17,258
Virginia,ACC,2020,20,16,258
Washington,Pac-12,2020,2,20,264
Washington,Pac-12,2020,3,25,264
Washington,Pac-12,2020,4,23,264
Washington,Pac-12,2020,5,22,264
Washington,Pac-12,2020,7,22,264
Washington,Pac-12,2020,8,21,264
West Virginia,Big 12,2020,7,25,277
West Virginia,Big 12,2020,8,22,277
West Virginia,Big 12,2020,9,16,277
West Virginia,Big 12,2020,10,17,277
West Virginia,Big 12,2020,11,12,277
West Virginia,Big 12,2020,12,14,277
West Virginia,Big 12,2020,13,12,277
West Virginia,Big 12,2020,14,13,277
West Virginia,Big 12,2020,15,14,277
West Virginia,Big 12,2020,16,17,277
West Virginia,Big 12,2020,17,20,277
West Virginia,Big 12,2020,19,23,277
West Virginia,Big 12,2020,20,24,277
Wichita State,AAC,2020,9,24,2724
Wichita State,AAC,2020,10,23,2724
Wichita State,AAC,2020,11,16,2724
Wichita State,AAC,2020,13,23,2724
Wisconsin,Big Ten,2020,18,24,275
Wisconsin,Big Ten,2020,19,18,275
Wisconsin,Big Ten,2020,20,17,275
Xavier,Big East,2020,1,19,2752
Xavier,Big East,2020,2,21,2752
Xavier,Big East,2020,3,18,2752
Xavier,Big East,2020,4,25,2752
Xavier,Big East,2020,6,23,2752
Alabama,SEC,2021,9,18,333
Alabama,SEC,2021,10,9,333
Alabama,SEC,2021,11,10,333
Alabama,SEC,2021,12,11,333
Alabama,SEC,2021,13,8,333
Alabama,SEC,2021,14,6,333
Alabama,SEC,2021,15,8,333
Alabama,SEC,2021,16,6,333
Alabama,SEC,2021,17,5,333
Arizona State,Pac-12,2021,1,18,9
Arizona State,Pac-12,2021,2,25,9
Arizona State,Pac-12,2021,3,23,9
Arkansas,SEC,2021,13,24,8
Arkansas,SEC,2021,14,20,8
Arkansas,SEC,2021,15,12,8
Arkansas,SEC,2021,16,8,8
Arkansas,SEC,2021,17,10,8
BYU,WCC,2021,17,23,252
Baylor,Big 12,2021,1,2,239
Baylor,Big 12,2021,2,2,239
Baylor,Big 12,2021,3,2,239
Baylor,Big 12,2021,4,2,239
Baylor,Big 12,2021,5,2,239
Baylor,Big 12,2021,6,2,239
Baylor,Big 12,2021,7,2,239
Baylor,Big 12,2021,8,2,239
Baylor,Big 12,2021,9,2,239
Baylor,Big 12,2021,10,2,239
Baylor,Big 12,2021,11,2,239
Baylor,Big 12,2021,12,2,239
Baylor,Big 12,2021,13,2,239
Baylor,Big 12,2021,14,2,239
Baylor,Big 12,2021,15,3,239
Baylor,Big 12,2021,16,2,239
Baylor,Big 12,2021,17,3,239
Clemson,ACC,2021,4,24,228
Clemson,ACC,2021,7,19,228
Clemson,ACC,2021,8,12,228
Clemson,ACC,2021,9,20,228
Colorado,Pac-12,2021,15,24,38
Colorado,Pac-12,2021,16,23,38
Colorado,Pac-12,2021,17,22,38
Creighton,Big East,2021,1,11,156
Creighton,Big East,2021,2,9,156
Creighton,Big East,2021,3,8,156
Creighton,Big East,2021,4,9,156
Creighton,Big East,2021,5,13,156
Creighton,Big East,2021,6,11,156
Creighton,Big East,2021,7,7,156
Creighton,Big East,2021,8,8,156
Creighton,Big East,2021,9,11,156
Creighton,Big East,2021,10,17,156
Creighton,Big East,2021,11,15,156
Creighton,Big East,2021,12,19,156
Creighton,Big East,2021,13,14,156
Creighton,Big East,2021,14,13,156
Creighton,Big East,2021,15,14,156
Creighton,Big East,2021,16,17,156
Creighton,Big East,2021,17,19,156
Drake,MVC,2021,11,25,2181
Duke,ACC,2021,1,9,150
Duke,ACC,2021,2,6,150
Duke,ACC,2021,3,10,150
Duke,ACC,2021,4,21,150
Duke,ACC,2021,5,20,150
Duke,ACC,2021,6,20,150
Duke,ACC,2021,7,21,150
Duke,ACC,2021,8,19,150
Florida,SEC,2021,11,22,57
Florida State,ACC,2021,1,21,52
Florida State,ACC,2021,2,22,52
Florida State,ACC,2021,3,20,52
Florida State,ACC,2021,4,15,52
Florida State,ACC,2021,5,21,52
Florida State,ACC,2021,6,18,52
Florida State,ACC,2021,7,25,52
Florida State,ACC,2021,10,16,52
Florida State,ACC,2021,11,20,52
Florida State,ACC,2021,12,17,52
Florida State,ACC,2021,13,16,52
Florida State,ACC,2021,14,11,52
Florida State,ACC,2021,15,11,52
Florida State,ACC,2021,16,15,52
Florida State,ACC,2021,17,14,52
Gonzaga,WCC,2021,1,1,2250
Gonzaga,WCC,2021,2,1,2250
Gonzaga,WCC,2021,3,1,2250
Gonzaga,WCC,2021,4,1,2250
Gonzaga,WCC,2021,5,1,2250
Gonzaga,WCC,2021,6,1,2250
Gonzaga,WCC,2021,7,1,2250
Gonzaga,WCC,2021,8,1,2250
Gonzaga,WCC,2021,9,1,2250
Gonzaga,WCC,2021,10,1,2250
Gonzaga,WCC,2021,11,1,2250
Gonzaga,WCC,2021,12,1,2250
Gonzaga,WCC,2021,13,1,2250
Gonzaga,WCC,2021,14,1,2250
Gonzaga,WCC,2021,15,1,2250
Gonzaga,WCC,2021,16,1,2250
Gonzaga,WCC,2021,17,1,2250
Houston,AAC,2021,1,17,248
Houston,AAC,2021,2,10,248
Houston,AAC,2021,3,7,248
Houston,AAC,2021,4,6,248
Houston,AAC,2021,5,6,248
Houston,AAC,2021,6,5,248
Houston,AAC,2021,7,11,248
Houston,AAC,2021,8,11,248
Houston,AAC,2021,9,8,248
Houston,AAC,2021,10,6,248
Houston,AAC,2021,11,5,248
Houston,AAC,2021,12,8,248
Houston,AAC,2021,13,6,248
Houston,AAC,2021,14,12,248
Houston,AAC,2021,15,9,248
Houston,AAC,2021,16,7,248
Houston,AAC,2021,17,6,248
Illinois,Big Ten,2021,1,8,356
Illinois,Big Ten,2021,2,5,356
Illinois,Big Ten,2021,3,6,356
Illinois,Big Ten,2021,4,13,356
Illinois,Big Ten,2021,5,18,356
Illinois,Big Ten,2021,6,15,356
Illinois,Big Ten,2021,7,12,356
Illinois,Big Ten,2021,8,14,356
Illinois,Big Ten,2021,9,22,356
Illinois,Big Ten,2021,10,19,356
Illinois,Big Ten,2021,11,12,356
Illinois,Big Ten,2021,12,6,356
Illinois,Big Ten,2021,13,5,356
Illinois,Big Ten,2021,14,5,356
Illinois,Big Ten,2021,15,4,356
Illinois,Big Ten,2021,16,3,356
Illinois,Big Ten,2021,17,2,356
Iowa,Big Ten,2021,1,5,2294
Iowa,Big Ten,2021,2,3,2294
Iowa,Big Ten,2021,3,3,2294
Iowa,Big Ten,2021,4,3,2294
Iowa,Big Ten,2021,5,4,2294
Iowa,Big Ten,2021,6,10,2294
Iowa,Big Ten,2021,7,5,2294
Iowa,Big Ten,2021,8,5,2294
Iowa,Big Ten,2021,9,4,2294
Iowa,Big Ten,2021,10,7,2294
Iowa,Big Ten,2021,11,8,2294
Iowa,Big Ten,2021,12,15,2294
